Longitude,Latitude,HouseAge,total_rooms,total_bedrooms,population,households,MedInc,ocean_proximity__1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,computed_sqft,RoomsPerHousehold,BedroomsPerHousehold,PopulationPerHousehold,DistToPacific,DistToSF,DistToLA,GeoCluster,BedroomRatio,TARGET
0.74099555,-0.880522603,-1.085398061,0.948154243,1.118843392,0.395853766,1.244564452,0.912030851,FALSE,FALSE,FALSE,FALSE,TRUE,0.51680832,-0.367216509,-0.161075855,-1.094393408,0.742854845,0.830660722,-0.952008991,80,-0.00832901,267400
0.945099908,-1.0113826,-0.291245567,0.277774707,-0.138815514,0.027681307,-0.013384994,1.215311639,TRUE,FALSE,FALSE,FALSE,FALSE,-0.151403466,0.834776417,-0.337811042,0.006800235,0.955075219,1.023210246,-0.764372961,20,-0.953741074,288500
-1.145725215,0.79728951,1.535305168,-0.498016233,-0.240200685,0.03386166,-0.205901366,-0.686349401,TRUE,FALSE,FALSE,FALSE,FALSE,-0.369413311,-1.165220018,-0.141848259,0.5755893,-1.218889588,-1.267220764,0.892136694,19,0.969200672,177500
1.069553784,-0.73096832,-1.085398061,1.102572702,1.094704065,1.569237932,1.263024926,-0.141664683,FALSE,TRUE,FALSE,FALSE,FALSE,-0.11528318,-0.151278085,-0.211927722,0.364060387,1.084477887,0.892459812,-0.7948431,78,-0.243181152,116400
-0.060487413,-0.567393323,1.535305168,-0.106884448,-0.006049219,-0.375807454,-0.013384994,-0.18438918,TRUE,FALSE,FALSE,FALSE,FALSE,-0.065467425,-0.346141595,-0.016871924,-0.993273444,-0.090498331,0.240456844,-0.524518822,7,0.121400951,458600
0.2481582,0.264502377,0.741152675,-0.341286121,-0.206405628,0.161000351,-0.26919442,-1.046508491,FALSE,TRUE,FALSE,FALSE,FALSE,-0.244919414,-0.41144338,0.139819306,1.193216963,0.230420284,-0.16390923,-0.078051556,2,0.349153295,44600
-1.300048022,0.998253078,0.820567924,-0.410173397,-0.33675799,-0.317535554,-0.332487474,-0.397275035,FALSE,FALSE,FALSE,TRUE,FALSE,-0.48988304,-0.47699567,-0.06704582,-0.094614425,-1.379348895,-1.455113938,1.108652178,12,0.196065473,121600
0.128682479,0.315911662,-0.450076066,0.230154643,0.216032584,0.013554786,0.121112746,-0.721760222,FALSE,TRUE,FALSE,FALSE,FALSE,-0.11733096,0.274199349,0.178928623,-0.322705426,0.106193723,-0.262564717,-0.002199847,69,-0.203458079,85500
0.800733411,-0.880522603,-0.370660817,-0.350995066,-0.322274394,-0.409357942,-0.22172463,0.306626836,TRUE,FALSE,FALSE,FALSE,FALSE,-0.25545427,-0.591251625,-0.334642134,-0.676492177,0.804968126,0.859244596,-0.929841314,80,0.017477977,192500
0.596629054,-0.787051176,1.29705942,-0.556269903,-0.397106306,-0.678644752,-0.554013162,-0.129825998,TRUE,FALSE,FALSE,FALSE,FALSE,0.501703406,-0.294830303,0.569971047,-0.726819954,0.592747752,0.694235516,-1.0251603,87,0.670385986,329400
0.541869348,-0.674885464,1.058813672,-0.499865556,-0.522630803,-0.482639271,-0.443250318,-0.86361397,TRUE,FALSE,FALSE,FALSE,FALSE,0.273326814,-0.473400673,-0.348642955,-0.313982318,0.535810578,0.586680172,-0.977563136,52,-0.109423991,203800
0.541869348,-0.693579749,0.423491677,0.419710236,-0.037430343,-0.215118276,-0.005473362,1.719113434,TRUE,FALSE,FALSE,FALSE,FALSE,-0.136266797,1.24031672,-0.111041297,-0.610580042,0.535810578,0.600211223,-0.986768979,52,-0.968363178,424000
0.571738279,-0.670211892,0.979398423,-0.55442058,-0.515389006,-0.367861286,-0.474896845,-0.524448814,TRUE,FALSE,FALSE,FALSE,FALSE,0.097857371,-0.609280935,-0.217427159,0.232390063,0.566867218,0.597663109,-0.991932762,32,0.166403628,168600
-1.429480053,0.965538079,1.852966166,-0.48969428,-0.486421814,-0.004986273,-0.45379916,0.096266567,FALSE,FALSE,FALSE,FALSE,TRUE,-0.251559667,-0.386486186,-0.182929183,1.503926645,-1.451814388,-1.499938232,1.148668323,37,-0.013476208,246200
-1.344851417,1.04031522,1.694135667,-0.374573932,-0.006049219,-0.266326915,0.036722007,-0.633154246,FALSE,FALSE,FALSE,TRUE,FALSE,-0.437916216,-1.26354868,-0.132039083,-0.812891895,-1.425933855,-1.470135545,1.159944299,12,1.143324057,185600
0.71112662,-0.712274034,0.741152675,-0.188716985,-0.119504053,-0.433196447,-0.047668731,0.812796367,TRUE,FALSE,FALSE,FALSE,FALSE,-0.040500516,-0.512316696,-0.214486991,-1.08026468,0.711798205,0.695651576,-1.049975963,43,0.071988658,435100
0.66134507,-0.782377604,1.37647467,-0.718085653,-0.698847886,-0.486170901,-0.664776007,-1.197307023,TRUE,FALSE,FALSE,FALSE,FALSE,-0.299923801,-0.699610795,-0.256047425,0.63581813,0.660037139,0.721479758,-1.056097342,87,0.218429049,95700
0.526934883,-0.660864749,-0.132415068,-0.234950056,0.01084831,-0.322833,0.068368534,-0.332188578,TRUE,FALSE,FALSE,FALSE,FALSE,0.405925882,-0.916893365,-0.162057089,-0.998806475,0.520282258,0.569419263,-0.960681836,52,0.588653343,230400
0.984925148,-1.039424028,0.185245929,0.610190491,0.766409226,0.431170069,0.719759547,0.083954335,FALSE,FALSE,FALSE,FALSE,TRUE,-0.06242817,-0.160390591,0.05866265,-0.499503742,0.996484073,1.062666904,-0.724639299,20,0.028944934,282000
0.691214,-0.782377604,-0.052999819,-0.076370621,0.3946636,1.235498869,0.50614549,-0.588114628,TRUE,FALSE,FALSE,FALSE,FALSE,-0.165838605,-1.249251164,-0.211016127,1.242496239,0.691093779,0.735818876,-1.053173751,0,1.008373202,166200
0.636454294,-0.637496893,0.423491677,0.28609666,0.172581797,0.334933143,0.345275645,0.653894913,TRUE,FALSE,FALSE,FALSE,FALSE,-0.300265964,-0.133208796,-0.349822636,-0.082655715,0.634156605,0.606139145,-0.988433349,32,-0.391409033,219900
-1.394632968,0.909455222,0.264661178,0.858924415,-0.001533831,0.366717816,0.561526912,1.189424382,FALSE,FALSE,FALSE,FALSE,TRUE,-0.113426694,0.672807143,-0.962904429,-0.384555433,-1.477694922,-1.449406587,1.092922594,71,-1.372144112,500001
0.850514962,-0.843134032,-0.211830318,-0.527143068,-0.599876648,-0.596534348,-0.593571321,-0.148610044,TRUE,FALSE,FALSE,FALSE,FALSE,-0.057573918,0.053470722,-0.108340099,-0.2281427,0.856729192,0.856826531,-0.928144645,28,-0.301045273,238500
-2.285722723,2.404998053,0.899983173,-0.57383847,-0.549184062,-0.567398398,-0.5882969,-1.265392613,FALSE,FALSE,FALSE,FALSE,TRUE,-0.400459411,-0.229264655,0.088183611,-0.12075126,-0.561524039,-0.064865512,2.589201871,4,0.119505406,64600
-1.354807727,0.886087366,0.741152675,-0.320481238,-0.317446529,-0.402294681,-0.22436184,0.105684898,FALSE,FALSE,FALSE,FALSE,TRUE,-0.168418458,-0.471992633,-0.313994239,-0.64959307,-1.436286068,-1.421025868,1.057012441,71,-0.073577351,385400
-1.404589278,1.002926649,1.852966166,1.561204771,4.75663988,1.770540859,4.264170563,-0.713025904,FALSE,FALSE,FALSE,TRUE,FALSE,-0.422056264,-1.761227285,0.289317955,-1.42898337,-1.477694922,-1.524584372,1.162276819,37,2.941617067,275000
-1.319960642,0.858045938,1.455889919,-0.099949487,-0.317446529,-0.371392916,-0.250733946,1.23314859,FALSE,FALSE,FALSE,FALSE,TRUE,-0.245352371,0.435646746,-0.244446935,-0.493583406,-1.400053322,-1.386886705,1.020399809,71,-0.670697315,362700
-0.991402408,1.806780921,-0.370660817,-0.357930026,-0.401934171,-0.303409033,-0.308752579,-1.174839831,FALSE,TRUE,FALSE,FALSE,FALSE,-0.220396063,-0.346786764,-0.342373152,-0.121834665,-1.05843028,-0.709533753,1.628918313,56,-0.2140081,56700
0.686235845,-0.721621177,0.899983173,-0.441611886,-0.537114399,-0.561218045,-0.45379916,0.736923554,TRUE,FALSE,FALSE,FALSE,FALSE,-0.390340709,-0.164169424,-0.367482438,-0.572414907,0.685917672,0.690005565,-1.068620983,48,-0.385361087,218300
0.755930016,-0.829113318,-0.052999819,-0.111045425,-0.247442483,0.161000351,-0.192715313,-0.125143141,TRUE,FALSE,FALSE,FALSE,FALSE,-0.132968589,0.180816202,-0.197125588,0.896742516,0.758383165,0.800643125,-0.989344978,80,-0.471014201,220100
-1.155681525,0.755227368,0.264661178,0.52558397,0.196721123,0.317274992,0.289894223,0.839630719,TRUE,FALSE,FALSE,FALSE,FALSE,-0.37682982,0.588454969,-0.206536836,-0.011486034,-1.229241801,-1.241810607,0.867779722,19,-0.725497769,261100
0.726061085,-0.880522603,1.37647467,0.090068436,0.324659553,-0.225713167,0.442852436,0.481839366,FALSE,FALSE,FALSE,FALSE,TRUE,0.970836351,-0.780134896,-0.231461311,-1.285188872,0.727326525,0.823583969,-0.95583668,80,0.337230756,363800
0.019163068,0.339279518,-0.211830318,-0.336200483,-0.481593949,-0.378456177,-0.503906161,-0.438947204,FALSE,TRUE,FALSE,FALSE,FALSE,0.117846929,0.572918144,0.016657348,0.311564221,-0.007680624,-0.34098501,0.049915793,97,-0.53542212,126300
-1.419523743,0.998253078,-1.005982811,-0.811938788,-0.73022901,-0.732502114,-0.746529534,-0.905391372,FALSE,FALSE,FALSE,TRUE,FALSE,-0.571372009,-0.919730158,-0.019323265,-0.207847435,-1.462166602,-1.524480801,1.166331543,37,0.769365838,146900
-1.195506766,0.895434508,-0.847152313,1.324953776,1.12608519,1.068629338,1.23665282,0.593649164,TRUE,FALSE,FALSE,FALSE,FALSE,-0.202469978,0.235372879,-0.142897844,-0.234402265,-1.270650654,-1.353719824,0.985544363,94,-0.459137823,269700
0.716104775,-0.716947606,1.852966166,-0.757846095,-0.836442047,-0.942634117,-0.90739938,0.224334824,TRUE,FALSE,FALSE,FALSE,FALSE,-0.173304242,0.700744522,0.379630074,-0.693816432,0.716974312,0.701403278,-1.050064977,43,-0.322252504,352800
-0.21481022,0.90010808,-0.926567562,-0.241885017,-0.273995742,-0.460566581,-0.482808477,-0.606635592,FALSE,TRUE,FALSE,FALSE,FALSE,0.036115863,0.915275756,0.719230157,-0.093390296,-0.250957638,-0.684999252,0.609760329,42,-0.19389514,113100
0.67130138,-0.819766175,0.264661178,-0.69681844,-0.657811031,-0.193928494,-0.5882969,-0.888133201,TRUE,FALSE,FALSE,FALSE,FALSE,-0.331038793,-0.901823428,-0.379578094,1.528202016,0.670389352,0.753353036,-1.020732278,0,0.301101896,98300
0.188420339,-0.646844035,-0.211830318,-0.107809109,-0.307790799,-0.103871921,-0.292929315,0.545189482,FALSE,FALSE,FALSE,FALSE,TRUE,-0.084569682,0.576828133,-0.096103069,0.459686913,0.168307004,0.405327683,-0.723229938,24,-0.629374319,234100
1.11435718,-0.688906178,-0.052999819,-0.339436798,-0.401934171,0.043573644,-0.424789844,-0.466886499,FALSE,TRUE,FALSE,FALSE,FALSE,-0.027963712,0.176890968,0.019200571,1.527847631,1.131062847,0.889082148,-0.757697736,11,-0.274748014,79200
-1.215419386,1.087050933,1.29705942,-0.474437366,-0.484007881,-0.499414515,-0.437975897,-0.327137406,FALSE,FALSE,FALSE,TRUE,FALSE,-0.218708216,-0.377515644,-0.227184301,-0.392618324,-1.291355081,-1.370599322,1.134343207,1,-0.067769665,151100
0.736017395,-0.861828317,0.502906927,-0.74212685,-0.865409238,-0.871118604,-0.857292379,0.835789723,TRUE,FALSE,FALSE,FALSE,FALSE,-0.336476908,0.356985124,-0.195292315,-0.464324487,0.737678739,0.814700604,-0.969968227,80,-0.582120655,231600
-1.11087813,0.764574511,0.344076428,0.108099334,-0.119504053,0.455008573,-0.071403627,0.630954174,TRUE,FALSE,FALSE,FALSE,FALSE,-0.256780968,0.502735859,-0.158969638,1.263195918,-1.182656841,-1.227745874,0.852185895,19,-0.638330853,176400
0.726061085,-0.674885464,1.29705942,-0.659369652,-0.80264699,-0.79607146,-0.714883008,0.942443116,FALSE,TRUE,FALSE,FALSE,FALSE,-0.256804821,-0.059729407,-0.558313014,-0.701891988,0.727326525,0.676935356,-1.014909223,43,-0.643819855,234000
1.208942126,-0.983341172,-1.958965804,1.069284891,1.114015526,1.30789729,1.162810924,-0.062056107,TRUE,FALSE,FALSE,FALSE,FALSE,0.16815126,-0.059557772,-0.069147904,0.165990152,1.229408874,1.134938167,-0.629197586,83,-0.17811708,147500
-1.334895107,1.044988791,0.661737425,-0.009332667,0.346384947,-0.246020041,0.300443065,-0.711236947,FALSE,FALSE,FALSE,TRUE,FALSE,-0.286558606,-0.764775869,0.066280483,-1.158592964,-1.415581642,-1.461971859,1.158581191,12,0.669792138,277800
-0.906773773,1.348770929,0.661737425,-0.731030913,-0.759196202,-0.743979913,-0.714883008,-0.472516452,FALSE,TRUE,FALSE,FALSE,FALSE,-0.191995814,-0.533068667,-0.332329437,-0.424104796,-0.970436467,-1.046231775,1.215581743,72,-0.036258479,72100
-1.454370829,1.18052236,-1.641304806,1.496016141,1.39161778,1.216074902,1.389611033,-0.122354473,FALSE,FALSE,FALSE,TRUE,FALSE,-0.214511319,0.263599636,-0.002065457,-0.224628417,-1.425933855,-1.354000654,1.312072968,73,-0.354343303,246300
1.1342698,-0.754336176,-1.561889557,-0.665842282,-0.84851171,-0.707780702,-0.778176061,0.982642027,FALSE,TRUE,FALSE,FALSE,FALSE,0.108571295,0.322040061,-0.524652014,0.11229538,1.151767273,0.942285649,-0.746604526,11,-0.844877328,151600
0.696192155,-0.716947606,0.741152675,-0.684797842,-0.554011928,-0.335193706,-0.474896845,-0.834359265,TRUE,FALSE,FALSE,FALSE,FALSE,-0.469409756,-1.227078291,-0.361532629,0.357363594,0.696269885,0.69158389,-1.060744568,43,0.763111025,169300
0.148595099,0.054191666,-1.085398061,0.600481546,0.604675739,1.827046944,0.701299073,-0.916703893,FALSE,TRUE,FALSE,FALSE,FALSE,-0.296883814,-0.146834328,-0.165146708,1.763984305,0.12689815,-0.105962898,-0.237052283,2,-0.201076106,59800
1.14422611,-1.179631169,-1.958965804,-0.582160423,-0.522630803,-0.596534348,-0.569836426,0.486364374,FALSE,FALSE,FALSE,FALSE,TRUE,-0.298800421,-0.36017651,0.120603458,-0.321428565,1.162119487,1.240880865,-0.544610748,77,0.27718717,168800
0.686235845,-0.726294748,0.423491677,-0.452707823,-0.305376866,0.218389343,-0.31666421,-0.579275077,TRUE,FALSE,FALSE,FALSE,FALSE,-0.333866371,-0.698517566,-0.016688618,1.58494072,0.685917672,0.693322334,-1.072368297,48,0.492687248,148200
1.223876591,-1.32451188,-0.211830318,-0.240498025,-0.228131021,-0.201874662,-0.163705997,-0.33723975,FALSE,FALSE,FALSE,FALSE,TRUE,1.123379934,-0.36671282,-0.218082184,-0.221414311,1.244937194,1.384472044,-0.398275906,3,-0.067981818,166500
1.169116885,-1.333859023,-0.847152313,-0.046319124,0.187065393,-0.412006665,0.063094113,-0.232112232,FALSE,FALSE,FALSE,FALSE,TRUE,2.339349742,-0.358891663,0.251771756,-1.199302384,1.18800002,1.365449,-0.414635722,3,0.411798158,275000
-0.65786602,0.90010808,-0.211830318,0.349898298,0.401905398,0.896462361,0.50614549,-0.957428967,FALSE,TRUE,FALSE,FALSE,FALSE,-0.178234493,-0.312068471,-0.198479574,0.640707662,-0.711631133,-0.994521883,0.756558655,14,-0.096053366,65400
-1.235332006,0.965538079,0.899983173,-0.384282877,-0.570909456,-0.604480516,-0.612031795,0.752287535,FALSE,FALSE,FALSE,TRUE,FALSE,-0.088160014,0.959765318,0.099271296,-0.187541014,-1.312059508,-1.406189482,1.054606485,94,-0.684303458,254900
-1.145725215,0.731859511,-1.16481331,1.3855191,0.382593936,0.750782611,0.469224542,2.396391418,TRUE,FALSE,FALSE,FALSE,FALSE,-0.09931413,2.082763959,-0.171943871,0.455723127,-1.218889588,-1.219881225,0.84672774,19,-1.313223903,459200
0.716104775,-0.688906178,1.37647467,-0.039846494,0.0470573,0.273129613,-0.026571047,-0.970214747,TRUE,FALSE,FALSE,FALSE,FALSE,-0.500904801,-0.103506771,0.144593898,0.653856498,0.716974312,0.681729518,-1.030221765,43,0.063028536,127500
0.989903303,-0.833786889,-0.450076066,0.143236469,-0.158126975,0.21220899,-0.066129205,0.696251096,FALSE,TRUE,FALSE,FALSE,FALSE,-0.027115464,0.597241286,-0.268766621,0.617486129,1.00166018,0.920210137,-0.839154166,78,-0.780630192,161000
0.67130138,-0.80107189,-0.767737063,-1.069919327,-1.121286098,-0.950580285,-1.094641331,-0.590219283,TRUE,FALSE,FALSE,FALSE,FALSE,-0.306366774,-1.128770601,-0.677798583,1.232877132,0.670389352,0.739771151,-1.038651192,0,0.195377785,90600
0.437328092,-0.637496893,-0.132415068,0.125667902,0.05671303,0.302265563,0.205503484,0.410965108,TRUE,FALSE,FALSE,FALSE,FALSE,-0.113867309,-0.223471093,-0.334450739,0.132143356,0.427112338,0.510014804,-0.892660663,74,-0.306868119,186600
1.273658141,-1.086159742,-1.16481331,-0.717160992,-0.795405192,-0.732502114,-0.81509701,-0.014701369,TRUE,FALSE,FALSE,FALSE,FALSE,0.59459975,0.2127235,-0.004022266,0.194238223,1.296698261,1.238892117,-0.53449418,33,-0.320866229,243800
-1.235332006,0.90010808,-1.641304806,2.777596882,2.096486111,3.16818355,2.312634736,1.415253866,FALSE,FALSE,FALSE,TRUE,FALSE,0.10808076,0.659386633,-0.185561197,0.765889359,-1.312059508,-1.379415999,1.007975122,94,-0.746954653,318300
-1.310004332,0.853372366,0.502906927,-1.050501437,-1.027142725,-0.911732352,-1.036622698,-0.721760222,FALSE,FALSE,FALSE,FALSE,TRUE,-0.476480447,-1.388833549,-0.138020419,0.77870381,-1.389701108,-1.379777026,1.012216861,71,1.358623341,166700
0.676279535,-0.707600463,1.455889919,-0.682948519,-0.732642943,-0.573578751,-0.617306216,0.410965108,TRUE,FALSE,FALSE,FALSE,FALSE,-0.193530884,-0.705380566,-0.60155158,-0.023077207,0.675565459,0.675186519,-1.058194421,48,-0.173782103,244400
0.780820791,-0.688906178,0.264661178,0.568118396,0.022917973,0.112440434,0.068368534,2.943864804,FALSE,TRUE,FALSE,FALSE,FALSE,0.130042703,1.403805047,-0.134593807,0.016705811,0.784263699,0.714234907,-0.995070019,43,-1.052090354,500001
-1.215419386,0.619693799,1.852966166,-1.033857531,-1.126113963,-1.086548052,-1.131562279,-1.146742686,FALSE,FALSE,FALSE,FALSE,TRUE,-0.28702358,0.130359289,-0.284174641,-0.212813679,-1.291355081,-1.149644419,0.807946866,88,-0.515716105,262500
-1.115856285,0.769248082,-0.688321814,-0.457793461,-0.315032596,0.26341763,-0.369408422,-0.256999778,TRUE,FALSE,FALSE,FALSE,FALSE,-0.425330908,-0.550590065,0.124076928,2.002117515,-1.187832948,-1.233389315,0.857893954,19,0.481518952,115200
-1.334895107,1.054335934,1.058813672,-0.45733113,-0.63849957,-0.693654181,-0.648952743,0.92134395,FALSE,FALSE,FALSE,TRUE,FALSE,-0.141456967,0.782714273,-0.040532067,-0.452299166,-1.415581642,-1.455789892,1.165289511,12,-0.698440452,375400
0.706148465,-0.721621177,1.535305168,-0.057877392,0.136372807,0.930012848,0.260884906,-0.398379979,TRUE,FALSE,FALSE,FALSE,FALSE,-0.512655684,-0.813164779,-0.273399906,1.302642762,0.706622099,0.69978697,-1.058682793,43,0.325644454,142500
0.905274667,-0.824439747,-1.641304806,1.033223095,0.213618652,0.564489113,0.308354697,2.230912917,TRUE,FALSE,FALSE,FALSE,FALSE,0.296819565,1.790543869,-0.206965545,0.444511664,0.913666366,0.870935306,-0.901218942,28,-1.241109806,410200
0.287983441,-0.095362617,-0.688321814,0.378562803,0.271553035,0.03033003,0.313629118,-0.679351423,FALSE,TRUE,FALSE,FALSE,FALSE,0.073624908,0.164142286,-0.104344395,-0.62678732,0.271829137,0.063054079,-0.410575873,30,-0.376505043,82500
0.845536807,-0.829113318,0.264661178,-0.69635611,-0.778507663,-0.651274617,-0.722794639,-0.269575092,TRUE,FALSE,FALSE,FALSE,FALSE,-0.173901002,-0.258507787,-0.397084965,0.113194115,0.851553086,0.844461073,-0.938684231,28,-0.341913538,202100
0.795755256,-0.80107189,0.582322176,-0.625157179,-0.737470808,-0.575344566,-0.720157429,0.515934777,TRUE,FALSE,FALSE,FALSE,FALSE,-0.278037362,0.200577182,-0.193789772,0.507204983,0.799792019,0.800085003,-0.984420315,89,-0.481183573,175800
-1.324938797,1.007600221,1.058813672,0.684625736,1.270921148,0.251056924,1.352690085,-0.493142071,FALSE,FALSE,FALSE,TRUE,FALSE,-0.000262264,-0.900577903,-0.101583754,-1.354878595,-1.405229428,-1.471645832,1.127154559,12,0.642098184,225000
-1.349829572,0.886087366,0.820567924,0.764146619,1.348166992,0.289021949,1.278848189,-0.489985088,FALSE,FALSE,FALSE,FALSE,TRUE,-0.294381217,-0.696414569,0.078768346,-1.255362682,-1.431109962,-1.419763051,1.054519085,71,0.599992184,340500
0.974968838,-1.016056172,-1.958965804,-0.309847632,-0.624015974,-0.552388969,-0.609394584,1.962306321,FALSE,FALSE,FALSE,FALSE,TRUE,1.397321872,1.361426506,-0.148132901,0.038155747,0.98613186,1.041023468,-0.746556735,20,-1.044420231,310800
-0.941620858,1.362791643,1.694135667,-0.486457965,-0.218475291,-0.488819624,-0.321938631,-0.941012658,FALSE,TRUE,FALSE,FALSE,FALSE,-0.209959538,-0.817899964,0.274522367,-0.68247662,-1.006669214,-1.054060905,1.239696354,72,0.987237519,94300
0.815667876,-0.922584745,-0.291245567,-0.475362028,-0.375380912,-0.77399877,-0.461710792,-0.436737316,TRUE,FALSE,FALSE,FALSE,FALSE,-0.429339702,-0.28862445,0.252210141,-1.349946915,0.820496446,0.896808896,-0.890272083,79,0.341102916,137300
1.353308622,-0.880522603,-1.879550555,0.682776413,0.537085625,0.250174016,0.566801333,-0.689559,FALSE,TRUE,FALSE,FALSE,FALSE,0.41705661,0.285580176,-0.066475675,-0.592617074,1.379515968,1.142200725,-0.566059761,49,-0.425391306,130800
-1.538999464,1.45626307,0.02641543,-0.760620079,-0.754368337,-0.996491479,-1.015525013,-0.820415926,FALSE,TRUE,FALSE,FALSE,FALSE,-0.353320015,2.229134101,2.457376656,-0.38523149,-1.337940041,-1.085882714,1.553298115,38,0.190619164,67900
1.233832901,-0.889869745,-0.847152313,0.998548291,1.198503169,0.472666725,1.165448134,-0.922649543,FALSE,TRUE,FALSE,FALSE,FALSE,-0.14427329,-0.17781513,0.035119965,-0.927479367,1.255289407,1.084680958,-0.649172298,83,0.021022396,71300
0.755930016,-0.824439747,-1.005982811,1.060962938,0.691577314,1.092467842,0.812061917,0.987219652,TRUE,FALSE,FALSE,FALSE,FALSE,0.044575537,0.533024809,-0.190740961,0.389830858,0.758383165,0.797289628,-0.992823773,89,-0.681812845,284200
1.288592606,-1.100180456,-0.926567562,-0.261765238,-0.544356197,-0.757223526,-0.741255113,2.305312472,TRUE,FALSE,FALSE,FALSE,FALSE,1.556638629,2.852989396,0.962843909,-0.372654833,1.312226581,1.256204656,-0.517467625,33,-0.917018894,419200
1.159160575,-0.857154746,-0.529491315,0.744266398,0.92572878,0.86026315,0.907001498,-0.903339333,FALSE,TRUE,FALSE,FALSE,FALSE,0.371691875,-0.221006954,0.016084171,-0.100720969,1.177647807,1.023572814,-0.71194772,83,0.04019918,146500
0.74099555,-0.735641891,0.582322176,-0.646886723,-0.457454622,-0.042068391,-0.432701476,-0.725390752,TRUE,FALSE,FALSE,FALSE,FALSE,-0.342892161,-1.176029443,-0.150064248,1.257620702,0.742854845,0.726874896,-1.03948829,43,0.975026021,170300
-2.290700878,2.867681616,-1.085398061,0.231541635,0.423630791,0.189253393,0.363736119,-1.160896491,FALSE,FALSE,FALSE,FALSE,TRUE,-0.179000064,-0.302983796,0.090879737,-0.397069098,-0.556347932,0.343598983,2.954783722,50,0.1909723,74600
-1.105899975,0.759900939,-0.688321814,0.27962403,-0.044672141,0.298733933,-0.08722689,1.078456447,TRUE,FALSE,FALSE,FALSE,FALSE,-0.125686571,1.115346131,0.070918206,0.909737523,-1.177480734,-1.222101203,0.846477571,19,-0.782043072,224000
-1.15070337,1.11041879,-1.323643809,-0.528067729,-0.430901363,-0.430547724,-0.424789844,-0.910284695,FALSE,TRUE,FALSE,FALSE,FALSE,-0.045269747,-0.667140411,-0.082856528,-0.18489494,-1.224065694,-1.320274172,1.12333024,1,0.380846174,122200
0.581694589,-0.885196174,-0.529491315,6.912682796,4.98596348,4.826283974,5.247850109,2.321097385,FALSE,FALSE,FALSE,FALSE,TRUE,0.066580985,1.215618808,-0.114104347,-0.182436287,0.577219432,0.76017307,-0.942975217,66,-0.959927108,500001
-0.722582036,0.946843793,-1.005982811,-1.211392526,-1.254052393,-1.116566909,-1.300343756,-1.755145835,FALSE,TRUE,FALSE,FALSE,FALSE,0.487475601,-2.274753556,2.977911476,16.86775554,-0.77892052,-1.045980369,0.819173369,14,11.39582629,162500
-1.364764038,0.815983795,1.852966166,-0.95526131,-1.053695984,-1.058295009,-1.081455278,1.238883775,FALSE,FALSE,FALSE,FALSE,TRUE,0.013928168,0.629599935,0.070783779,-0.449897859,-1.446638282,-1.358496028,1.014807782,71,-0.525136663,500001
0.591650899,-0.76835689,1.217644171,-0.239111033,-0.370553047,-0.369627101,-0.356222369,0.419331112,TRUE,FALSE,FALSE,FALSE,FALSE,-0.076761805,0.314806471,-0.102206591,-0.193489982,0.587571645,0.678210696,-1.030844655,15,-0.475506836,344300
0.820646031,-0.87117546,0.423491677,-0.005634022,-0.170196638,-0.019112794,-0.137333891,0.474262608,TRUE,FALSE,FALSE,FALSE,FALSE,-0.19359849,0.354142155,-0.128442032,0.212859665,0.825672552,0.862168801,-0.927204989,28,-0.523113413,199200
-1.59375917,1.297361644,-1.561889557,1.076219851,0.836413273,1.015654883,1.088969028,0.613643386,TRUE,FALSE,FALSE,FALSE,FALSE,-0.276710781,0.065366325,-0.339532921,-0.124675056,-1.281002868,-1.218101741,1.461217274,13,-0.522736631,185600
0.745973706,-0.777704033,0.661737425,-0.653359353,-0.68436429,-0.320184277,-0.609394584,-0.374123829,TRUE,FALSE,FALSE,FALSE,FALSE,-0.211467865,-0.572644133,-0.415671884,1.093656732,0.748030952,0.759076576,-1.027809084,89,-0.090305973,172200
-1.220397541,0.93749665,-1.482474308,2.616705793,1.900957567,2.115757721,2.072648573,1.25551055,FALSE,FALSE,FALSE,TRUE,FALSE,0.273713864,0.781310811,-0.158884312,0.039018858,-1.296531188,-1.387885944,1.027428969,94,-0.789550248,315500
0.551825658,-0.651517607,0.582322176,-0.318169585,-0.346413721,-0.344905689,-0.335124684,0.678835075,TRUE,FALSE,FALSE,FALSE,FALSE,0.230954931,-0.093883125,-0.089773731,-0.176262122,0.546162791,0.574654178,-0.968792079,52,-0.170551579,195300
0.65138876,-0.744989034,1.217644171,-0.772640678,-0.37296698,0.330518605,-0.335124684,-1.258394635,TRUE,FALSE,FALSE,FALSE,FALSE,-0.156527226,-1.943045546,-0.174843993,2.042457137,0.649684925,0.689747663,-1.079911295,48,2.646340242,212500
-0.852014067,1.11041879,-1.005982811,0.035975743,0.199135056,1.688430455,0.37164775,-0.696872676,FALSE,TRUE,FALSE,FALSE,FALSE,-0.199715914,-0.783200195,-0.343673524,2.461983821,-0.913499293,-1.125537776,1.000825164,27,0.207974794,106300
-1.334895107,0.834678081,0.344076428,-0.479985335,-0.761610135,-0.707780702,-0.757078377,5.855339321,FALSE,FALSE,FALSE,FALSE,TRUE,-0.297782805,1.488988359,-0.136535397,-0.010675991,-1.415581642,-1.370345424,1.012070714,71,-1.086712917,500001
